Netherlands;23;nombre23;apellido23;1;0;2;0;4;1200;11
Netherlands;24;nombre24;apellido24;9;0;0;0;1;1410;11
Netherlands;25;nombre25;apellido25;0;0;2;0;0;1200;10
Netherlands;26;nombre26;apellido26;6;0;1;0;1;1440;13
Belgium;1;nombre1;apellido1;3;0;3;0;5;1230;11
Belgium;2;nombre2;apellido2;3;0;0;0;1;990;7
Belgium;3;nombre3;apellido3;5;0;0;0;1;810;8
Belgium;4;nombre4;apellido4;3;0;0;0;2;990;6
Belgium;5;nombre5;apellido5;4;0;0;0;2;630;5
Belgium;6;nombre6;apellido6;1;0;0;0;2;1050;7
Belgium;7;nombre7;apellido7;4;0;0;0;0;1020;10
Belgium;8;nombre8;apellido8;4;0;1;0;1;870;7
Belgium;9;nombre9;apellido9;1;0;0;0;1;1110;10
Belgium;10;nombre10;apellido10;5;0;0;0;4;1650;14
Belgium;11;nombre11;apellido11;2;0;1;0;2;1350;10
Belgium;12;nombre12;apellido12;3;0;1;0;1;720;6
Belgium;13;nombre13;apellido13;5;0;0;0;1;1140;10
Belgium;14;nombre14;apellido14;2;0;1;0;1;1170;10
Belgium;15;nombre15;apellido15;1;0;1;0;0;1080;7
Belgium;16;nombre16;apellido16;6;0;2;0;0;1050;7
Belgium;17;nombre17;apellido17;1;0;0;0;3;1050;8
Belgium;18;nombre18;apellido18;9;0;0;0;2;1380;12
Belgium;19;nombre19;apellido19;1;0;1;0;2;1440;12
Belgium;20;nombre20;apellido20;1;0;2;0;3;1020;8
Belgium;21;nombre21;apellido21;1;0;4;0;1;1440;12
Belgium;22;nombre22;apellido22;4;0;1;0;3;1800;15
Belgium;23;nombre23;apellido23;0;0;0;0;0;570;2
Belgium;24;nombre24;apellido24;3;0;0;0;1;1290;10
Belgium;25;nombre25;apellido25;0;0;1;0;2;900;8
Belgium;26;nombre26;apellido26;2;0;0;0;2;960;9
Germany;1;nombre1;apellido1;3;0;2;0;1;1440;12
Germany;2;nombre2;apellido2;1;0;1;0;0;1020;9
Germany;3;nombre3;apellido3;3;0;1;0;0;780;5
Germany;4;nombre4;apellido4;5;0;0;0;2;1440;10
Germany;5;nombre5;apellido5;2;0;2;0;3;780;7
Germany;6;nombre6;apellido6;1;0;0;0;2;900;7
Germany;7;nombre7;apellido7;1;0;0;0;1;960;7
Germany;8;nombre8;apellido8;2;0;1;0;0;630;4
Germany;9;nombre9;apellido9;1;0;0;0;0;600;5
Germany;10;nombre10;apellido10;9;0;0;0;2;1350;10
Germany;11;nombre11;apellido11;2;0;1;0;2;930;7
Germany;12;nombre12;apellido12;4;0;0;0;1;1440;11
Germany;13;nombre13;apellido13;3;0;2;0;2;1230;9
Germany;14;nombre14;apellido14;2;0;1;0;2;780;7
Germany;15;nombre15;apellido15;4;0;1;0;3;960;6
Germany;16;nombre16;apellido16;3;0;0;0;1;1500;12
Germany;17;nombre17;apellido17;3;0;0;0;1;1110;8
Germany;18;nombre18;apellido18;6;0;0;0;1;840;8
Germany;19;nombre19;apellido19;2;0;2;0;5;1560;10
Germany;20;nombre20;apellido20;5;0;2;0;1;1290;10
Germany;21;nombre21;apellido21;0;0;0;0;2;750;6
Germany;22;nombre22;apellido22;1;0;1;0;0;1620;14
Germany;23;nombre23;apellido23;0;0;0;0;2;1140;10
Germany;24;nombre24;apellido24;2;0;0;0;3;1170;9
Germany;25;nombre25;apellido25;1;0;1;0;0;930;9
Germany;26;nombre26;apellido26;4;0;1;0;0;1230;8
Italy;1;nombre1;apellido1;4;0;0;0;2;1140;9
Italy;2;nombre2;apellido2;1;0;0;0;1;990;8
Italy;3;nombre3;apellido3;1;0;0;0;0;690;5
Italy;4;nombre4;apellido4;4;0;0;0;2;1470;12
Italy;5;nombre5;apellido5;3;0;0;0;1;1560;12
Italy;6;nombre6;apellido6;1;0;0;0;2;960;7
Italy;7;nombre7;apellido7;1;0;0;0;1;1080;9
Italy;8;nombre8;apellido8;5;0;0;0;3;1500;14
Italy;9;nombre9;apellido9;5;0;0;0;2;1620;12
Italy;10;nombre10;apellido10;7;0;0;0;1;1230;9
Italy;11;nombre11;apellido11;5;0;0;0;3;1410;13
Italy;12;nombre12;apellido12;3;0;0;0;1;1350;12
Italy;13;nombre13;apellido13;2;0;1;0;3;1020;9
Italy;14;nombre14;apellido14;1;0;1;0;3;1380;11
Italy;15;nombre15;apellido15;3;0;1;0;4;1710;15
Italy;16;nombre16;apellido16;3;0;0;0;1;1080;9
Italy;17;nombre17;apellido17;2;0;0;0;2;1290;10
Italy;18;nombre18;apellido18;4;0;2;0;4;1290;9
Italy;19;nombre19;apellido19;3;0;0;0;2;810;7
Italy;20;nombre20;apellido20;3;0;2;0;2;1080;8
Italy;21;nombre21;apellido21;0;0;1;0;2;990;9
Italy;22;nombre22;apellido22;1;0;2;0;0;570;6
Italy;23;nombre23;apellido23;4;0;2;0;2;1080;8
Italy;24;nombre24;apellido24;4;0;1;0;2;1440;13
Italy;25;nombre25;apellido25;3;0;0;0;1;1410;11
Italy;26;nombre26;apellido26;3;0;0;0;3;870;6
Morocco;1;nombre1;apellido1;1;0;1;0;2;1260;9
Morocco;2;nombre2;apellido2;1;0;1;0;2;1500;13
Morocco;3;nombre3;apellido3;6;0;2;0;0;1440;10
Morocco;4;nombre4;apellido4;5;0;1;0;1;1140;9
Morocco;5;nombre5;apellido5;2;0;0;0;1;1320;10
Morocco;6;nombre6;apellido6;5;0;0;0;3;1650;10
Morocco;7;nombre7;apellido7;4;0;1;0;2;1170;9
Morocco;8;nombre8;apellido8;1;0;0;0;1;1620;12
Morocco;9;nombre9;apellido9;3;0;0;0;1;1080;10
Morocco;10;nombre10;apellido10;2;0;1;0;2;1260;11
Morocco;11;nombre11;apellido11;1;0;2;0;3;1740;15
Morocco;12;nombre12;apellido12;5;0;0;0;3;1170;8
Morocco;13;nombre13;apellido13;5;0;0;0;0;810;5
Morocco;14;nombre14;apellido14;2;0;1;0;2;1590;11
Morocco;15;nombre15;apellido15;2;0;3;0;2;1680;15
Morocco;16;nombre16;apellido16;8;0;1;0;1;1440;13
Morocco;17;nombre17;apellido17;5;0;0;0;1;1440;10
Morocco;18;nombre18;apellido18;2;0;1;0;1;1200;6
Morocco;19;nombre19;apellido19;4;0;3;1;3;1320;10
Morocco;20;nombre20;apellido20;4;0;0;0;1;750;7
Morocco;21;nombre21;apellido21;4;0;1;0;4;1440;12
Morocco;22;nombre22;apellido22;4;0;1;0;6;1860;14
Morocco;23;nombre23;apellido23;1;0;2;0;3;1470;13
Morocco;24;nombre24;apellido24;3;0;1;0;1;1170;9
Morocco;25;nombre25;apellido25;1;0;1;0;1;1560;13
Morocco;26;nombre26;apellido26;1;0;1;0;0;1230;11
Uruguay;1;nombre1;apellido1;3;0;0;0;1;870;7
Uruguay;2;nombre2;apellido2;2;0;1;0;2;1170;10
Uruguay;3;nombre3;apellido3;1;0;0;0;0;660;6
Uruguay;4;nombre4;apellido4;4;0;1;0;0;810;9
Uruguay;5;nombre5;apellido5;1;0;0;0;1;960;8
Uruguay;6;nombre6;apellido6;4;0;1;0;3;1500;14
Uruguay;7;nombre7;apellido7;2;0;0;0;3;1380;12
Uruguay;8;nombre8;apellido8;1;0;0;0;3;840;7
Uruguay;9;nombre9;apellido9;1;0;1;0;1;840;8
Uruguay;10;nombre10;apellido10;3;0;2;0;0;1140;12
Uruguay;11;nombre11;apellido11;3;0;2;0;4;1470;13
Uruguay;12;nombre12;apellido12;1;0;1;0;1;780;7
Uruguay;13;nombre13;apellido13;5;0;0;0;0;1320;12
Uruguay;14;nombre14;apellido14;3;0;1;0;1;1230;11
Uruguay;15;nombre15;apellido15;2;0;0;0;0;570;3
Uruguay;16;nombre16;apellido16;5;0;0;0;0;870;7
Uruguay;17;nombre17;apellido17;1;0;0;0;2;870;8
Uruguay;18;nombre18;apellido18;2;0;0;0;0;810;5
Uruguay;19;nombre19;apellido19;2;0;0;0;3;990;9
Uruguay;20;nombre20;apellido20;0;0;0;0;0;750;6
Uruguay;21;nombre21;apellido21;1;0;1;0;1;1200;10
Uruguay;22;nombre22;apellido22;0;0;0;0;1;720;6
Uruguay;23;nombre23;apellido23;3;0;0;0;0;720;7
Uruguay;24;nombre24;apellido24;4;0;1;0;1;1080;10
Uruguay;25;nombre25;apellido25;0;0;1;0;0;780;6
Uruguay;26;nombre26;apellido26;0;0;0;0;1;750;7
Colombia;1;nombre1;apellido1;4;0;0;0;2;1080;9
Colombia;2;nombre2;apellido2;3;0;0;0;3;930;7
Colombia;3;nombre3;apellido3;4;0;0;0;1;1170;9
Colombia;4;nombre4;apellido4;4;0;1;0;1;1050;9
Colombia;5;nombre5;apellido5;1;0;0;0;2;780;7
Colombia;6;nombre6;apellido6;1;0;1;0;1;960;8
Colombia;7;nombre7;apellido7;1;0;1;0;0;1470;12
Colombia;8;nombre8;apellido8;1;0;1;0;0;1080;8
Colombia;9;nombre9;apellido9;1;0;2;0;0;690;5
Colombia;10;nombre10;apellido10;3;0;1;0;2;990;8
Colombia;11;nombre11;apellido11;2;0;2;0;3;1260;10
Colombia;12;nombre12;apellido12;1;0;1;0;3;1080;10
Colombia;13;nombre13;apellido13;1;0;0;0;1;780;5
Colombia;14;nombre14;apellido14;4;0;2;0;1;1140;9
Colombia;15;nombre15;apellido15;1;0;1;0;1;840;5
Colombia;16;nombre16;apellido16;5;0;0;0;2;990;10
Colombia;17;nombre17;apellido17;0;0;0;0;0;720;7
Colombia;18;nombre18;apellido18;1;0;0;0;0;600;5
Colombia;19;nombre19;apellido19;3;0;2;0;2;1020;8
Colombia;20;nombre20;apellido20;0;0;0;0;1;780;6
Colombia;21;nombre21;apellido21;3;0;1;0;3;900;8
Colombia;22;nombre22;apellido22;0;0;0;0;1;960;8
Colombia;23;nombre23;apellido23;3;0;1;0;1;1020;8
Colombia;24;nombre24;apellido24;1;0;0;0;1;690;6
Colombia;25;nombre25;apellido25;1;0;0;0;1;1380;10
Colombia;26;nombre26;apellido26;4;0;0;0;3;1380;12
Croatia;1;nombre1;apellido1;5;0;1;0;1;1110;8
Croatia;2;nombre2;apellido2;7;0;0;0;0;960;9
Croatia;3;nombre3;apellido3;7;0;2;1;2;1020;7
Croatia;4;nombre4;apellido4;3;0;1;0;1;720;5
Croatia;5;nombre5;apellido5;1;0;0;0;1;750;5
Croatia;6;nombre6;apellido6;2;0;1;0;1;1260;10
Croatia;7;nombre7;apellido7;1;0;1;0;1;1050;7
Croatia;8;nombre8;apellido8;2;0;0;0;1;870;7
Croatia;9;nombre9;apellido9;4;0;0;0;0;1350;11
Croatia;10;nombre10;apellido10;1;0;2;0;0;1080;8
Croatia;11;nombre11;apellido11;2;0;0;0;2;1080;9
Croatia;12;nombre12;apellido12;1;0;1;0;3;690;7
Croatia;13;nombre13;apellido13;2;0;1;0;0;900;7
Croatia;14;nombre14;apellido14;2;0;0;0;2;1200;12
Croatia;15;nombre15;apellido15;2;0;0;0;0;1050;9
Croatia;16;nombre16;apellido16;3;0;0;0;0;1050;9
Croatia;17;nombre17;apellido17;4;0;0;0;1;990;7
Croatia;18;nombre18;apellido18;2;0;1;0;1;570;4
Croatia;19;nombre19;apellido19;1;0;1;0;2;360;2
Croatia;20;nombre20;apellido20;0;0;0;0;2;540;6
Croatia;21;nombre21;apellido21;1;0;2;0;4;930;8
Croatia;22;nombre22;apellido22;1;0;0;0;0;540;4
Croatia;23;nombre23;apellido23;1;0;0;0;0;870;8
Croatia;24;nombre24;apellido24;0;0;0;0;1;1170;9
Croatia;25;nombre25;apellido25;0;0;1;0;0;570;4
Croatia;26;nombre26;apellido26;2;0;0;0;1;750;5
Mexico;1;nombre1;apellido1;3;0;2;0;1;810;8
Mexico;2;nombre2;apellido2;2;0;1;0;0;720;7
Mexico;3;nombre3;apellido3;3;0;0;0;2;540;5
Mexico;4;nombre4;apellido4;3;0;0;0;3;990;9
Mexico;5;nombre5;apellido5;4;0;0;0;0;900;7
Mexico;6;nombre6;apellido6;2;0;0;0;1;720;5
Mexico;7;nombre7;apellido7;1;0;1;0;0;810;6
Mexico;8;nombre8;apellido8;2;0;0;0;2;1170;10
Mexico;9;nombre9;apellido9;1;0;1;0;2;810;7
Mexico;10;nombre10;apellido10;1;0;1;0;1;540;4
Mexico;11;nombre11;apellido11;1;0;1;0;1;810;8
Mexico;12;nombre12;apellido12;3;0;1;0;4;900;7
Mexico;13;nombre13;apellido13;2;0;0;0;1;540;3
Mexico;14;nombre14;apellido14;3;0;0;0;0;720;6
Mexico;15;nombre15;apellido15;1;0;1;0;1;540;3
Mexico;16;nombre16;apellido16;0;0;1;0;0;810;7
Mexico;17;nombre17;apellido17;1;0;2;0;3;990;9
Mexico;18;nombre18;apellido18;0;0;1;0;0;630;6
Mexico;19;nombre19;apellido19;0;0;0;0;0;360;4
Mexico;20;nombre20;apellido20;0;0;0;0;0;270;1
Mexico;21;nombre21;apellido21;2;0;1;0;4;900;9
Mexico;22;nombre22;apellido22;0;0;1;0;1;720;8
Mexico;23;nombre23;apellido23;0;0;0;0;0;540;5
Mexico;24;nombre24;apellido24;1;0;0;0;0;540;5
Mexico;25;nombre25;apellido25;0;0;1;0;0;630;7
Mexico;26;nombre26;apellido26;3;0;0;0;1;900;9
United States;1;nombre1;apellido1;2;0;0;0;0;630;5
United States;2;nombre2;apellido2;2;0;1;0;1;540;5
United States;3;nombre3;apellido3;3;0;1;0;0;630;5
United States;4;nombre4;apellido4;2;0;0;0;0;810;8
United States;5;nombre5;apellido5;4;0;0;0;0;810;8
United States;6;nombre6;apellido6;1;0;0;0;1;720;8
United States;7;nombre7;apellido7;1;0;1;0;2;810;8
United States;8;nombre8;apellido8;1;0;0;0;3;990;8
United States;9;nombre9;apellido9;2;0;0;0;0;540;6
United States;10;nombre10;apellido10;2;0;1;0;1;720;6
United States;11;nombre11;apellido11;1;0;1;0;0;360;4
United States;12;nombre12;apellido12;1;0;0;0;1;540;5
United States;13;nombre13;apellido13;1;0;0;0;1;810;7
United States;14;nombre14;apellido14;6;0;0;0;1;900;9
United States;15;nombre15;apellido15;2;0;0;0;0;720;7
United States;16;nombre16;apellido16;6;0;1;0;1;810;8
United States;17;nombre17;apellido17;0;0;1;0;1;900;8
United States;18;nombre18;apellido18;2;0;0;0;0;450;4
United States;19;nombre19;apellido19;1;0;0;0;3;990;8
United States;20;nombre20;apellido20;1;0;2;0;1;540;4
United States;21;nombre21;apellido21;0;0;1;0;0;900;8
United States;22;nombre22;apellido22;0;0;1;0;1;450;3
United States;23;nombre23;apellido23;1;0;1;0;1;630;6
United States;24;nombre24;apellido24;1;0;0;0;1;450;5
United States;25;nombre25;apellido25;0;0;0;0;1;360;3
United States;26;nombre26;apellido26;0;0;2;0;2;810;9
Japan;1;nombre1;apellido1;2;0;1;0;0;1740;15
Japan;2;nombre2;apellido2;4;0;0;0;2;1170;8
Japan;3;nombre3;apellido3;4;0;2;0;1;1200;8
Japan;4;nombre4;apellido4;4;0;1;0;1;1620;11
Japan;5;nombre5;apellido5;2;0;0;0;4;1740;14
Japan;6;nombre6;apellido6;5;0;0;0;1;1530;11
Japan;7;nombre7;apellido7;3;0;0;0;1;1440;12
Japan;8;nombre8;apellido8;4;0;1;0;0;1380;13
Japan;9;nombre9;apellido9;3;0;1;0;0;1170;10
Japan;10;nombre10;apellido10;9;0;1;0;2;1560;12
Japan;11;nombre11;apellido11;5;0;0;0;0;1530;12
Japan;12;nombre12;apellido12;2;0;0;0;1;1440;13
Japan;13;nombre13;apellido13;6;0;1;0;0;1680;14
Japan;14;nombre14;apellido14;4;0;0;0;3;1410;13
Japan;15;nombre15;apellido15;1;0;0;0;5;2220;17
Japan;16;nombre16;apellido16;7;0;0;0;4;1410;13
Japan;17;nombre17;apellido17;4;0;1;0;5;2130;16
Japan;18;nombre18;apellido18;4;0;1;0;3;1680;13
Japan;19;nombre19;apellido19;1;0;1;0;2;1740;15
Japan;20;nombre20;apellido20;7;0;1;0;2;1770;14
Japan;21;nombre21;apellido21;3;0;2;0;2;1620;13
Japan;22;nombre22;apellido22;5;0;1;0;1;1500;13
Japan;23;nombre23;apellido23;7;0;0;0;2;1410;11
Japan;24;nombre24;apellido24;3;0;0;0;1;1140;11
Japan;25;nombre25;apellido25;3;0;1;0;2;1800;14
Japan;26;nombre26;apellido26;5;0;2;0;2;1560;14
Iran;1;nombre1;apellido1;2;0;1;0;0;870;7
Iran;2;nombre2;apellido2;4;0;0;0;2;960;8
Iran;3;nombre3;apellido3;3;0;0;0;1;930;8
Iran;4;nombre4;apellido4;5;0;1;0;1;750;8
Iran;5;nombre5;apellido5;1;0;0;0;0;570;4
Iran;6;nombre6;apellido6;2;0;0;0;1;630;6
Iran;7;nombre7;apellido7;1;0;0;0;1;870;7
Iran;8;nombre8;apellido8;6;0;1;0;3;930;7
Iran;9;nombre9;apellido9;1;0;0;0;3;900;7
